town,slum,localnbc,pid,townid,nbc,oid_1,sluc,u_id,countyid,name,streetaddress,parceloid,nh_gis_id,displayid,SHAPE__Length,slu,objectid,SHAPE__Area
Portsmouth,,121,0261-0073-0000,178,20,,11,178-31493,8,CamaID: 0261-0073-0000,401 SHERBURNE RD,488851,08178-0261-0073-0000,0261-0073-0000,514.990048405962,11,182736,15099.3021474362
Portsmouth,,121,0260-0030-0000,178,20,,11,178-31285,8,CamaID: 0260-0030-0000,547 COLONIAL DR,488852,08178-0260-0030-0000,0260-0030-0000,380.998143848237,11,182737,8149.94117597926
Portsmouth,,121,0261-0032-0000,178,20,,11,178-31453,8,CamaID: 0261-0032-0000,20 WITMER AVE,488853,08178-0261-0032-0000,0261-0032-0000,443.970043866267,11,182738,11744.2460615035
Portsmouth,,121,0261-0035-0000,178,20,,11,178-31456,8,CamaID: 0261-0035-0000,476 SHERBURNE RD,488854,08178-0261-0035-0000,0261-0035-0000,508.53799631575,11,182739,14633.1297552693
Portsmouth,,304,0261-0038-0000,178,59,,27,178-35775,8,CamaID: 0261-0038-0000,SHERBURNE RD,488855,08178-0261-0038-0000,0261-0038-0000,1080.17726973859,27,182740,43567.873413108
Portsmouth,,129,0234-0014-0000,178,25,,11,178-30517,8,CamaID: 0234-0014-0000,62 COAKLEY RD,488856,08178-0234-0014-0000,0234-0014-0000,335.430308846394,11,182741,6996.268039349
Portsmouth,,129,0234-0015-0000,178,25,,11,178-30518,8,CamaID: 0234-0015-0000,58 COAKLEY RD,488857,08178-0234-0015-0000,0234-0015-0000,493.293131372522,11,182742,14075.5674130529
Portsmouth,,129,0234-0033-0000,178,25,,11,178-30536,8,CamaID: 0234-0033-0000,27 COAKLEY RD,488858,08178-0234-0033-0000,0234-0033-0000,329.063258649743,11,182743,6736.17761802322
Portsmouth,,129,0234-0017-0000,178,25,,11,178-30520,8,CamaID: 0234-0017-0000,50 COAKLEY RD,488859,08178-0234-0017-0000,0234-0017-0000,336.988874000598,11,182744,7071.66127017451
Portsmouth,,129,0234-0032-0000,178,25,,11,178-30535,8,CamaID: 0234-0032-0000,23 COAKLEY RD,488860,08178-0234-0032-0000,0234-0032-0000,351.230908871108,11,182745,7755.7037583317
Portsmouth,,129,0220-0009-0000,178,25,,11,178-29421,8,CamaID: 0220-0009-0000,147 ROCKINGHAM AVE,488861,08178-0220-0009-0000,0220-0009-0000,521.652832733551,11,182746,13020.8351699387
Portsmouth,,302,0160-0043-0000,178,57,,33,178-37614,8,CamaID: 0160-0043-0000,887 US ROUTE 1 BYP,488862,08178-0160-0043-0000,0160-0043-0000,627.055411816032,33,182747,15524.3169980031
Portsmouth,,129,0220-0092-0000,178,25,,11,178-29498,8,CamaID: 0220-0092-0000,217 MYRTLE AVE,488863,08178-0220-0092-0000,0220-0092-0000,344.476493793232,11,182748,5511.15164661339
Portsmouth,,131,0142-0019-0000,178,27,,11,178-34291,8,CamaID: 0142-0019-0000,47 KANE ST,488864,08178-0142-0019-0000,0142-0019-0000,322.479477793706,11,182749,6059.25528029697
Portsmouth,,302,0142-0017-0000,178,57,,33,178-38019,8,CamaID: 0142-0017-0000,948 US ROUTE 1 BYP,488865,08178-0142-0017-0000,0142-0017-0000,544.02676199554,33,182750,16379.3070548926
Portsmouth,,301,0220-0091-0000,178,56,,33,178-35411,8,CamaID: 0220-0091-0000,47 EMERY ST,488866,08178-0220-0091-0000,0220-0091-0000,992.589632060522,33,182751,61182.3719389678
Portsmouth,,302,0142-0036-0000,178,57,,33,178-38022,8,CamaID: 0142-0036-0000,955 US ROUTE 1 BYP,488867,08178-0142-0036-0000,0142-0036-0000,601.234847691553,33,182752,18524.3975054707
Portsmouth,,304,0209-0088-0000,178,59,,60,178-35328,8,CamaID: 0209-0088-0000,560 MAPLEWOOD AVE,488868,08178-0209-0088-0000,0209-0088-0000,871.342114660798,60,182753,37880.1659514965
Portsmouth,,129,0220-0068-0000,178,25,,11,178-29479,8,CamaID: 0220-0068-0000,115 FAIRVIEW AVE,488869,08178-0220-0068-0000,0220-0068-0000,293.581016414341,11,182754,4875.99299632234
Portsmouth,,129,0220-0067-0000,178,25,,11,178-29478,8,CamaID: 0220-0067-0000,139 FAIRVIEW AVE,488870,08178-0220-0067-0000,0220-0067-0000,289.114924496182,11,182755,4688.08529663163
Portsmouth,,129,0209-0013-0000,178,25,,11,178-28736,8,CamaID: 0209-0013-0000,553 MAPLEWOOD AVE,488871,08178-0209-0013-0000,0209-0013-0000,391.94978202687,11,182756,9279.82532204709
Portsmouth,,123,0170-0026-0000,178,21,,11,178-51408,8,CamaID: 0170-0026-0000,180 SPINNEY RD,488872,08178-0170-0026-0000,0170-0026-0000,604.328864294978,11,182757,14997.3629010601
Portsmouth,,123,0170-0025-0000,178,21,,11,178-51409,8,CamaID: 0170-0025-0000,194 SPINNEY RD,488873,08178-0170-0025-0000,0170-0025-0000,637.992313953811,11,182758,15105.1251000514
Portsmouth,,128,0209-0002-0000,178,24,,11,178-28729,8,CamaID: 0209-0002-0000,7 CENTRAL AVE,488874,08178-0209-0002-0000,0209-0002-0000,394.88049733423,11,182759,9402.88786306138
Portsmouth,,304,0209-0006-0000,178,59,,33,178-35324,8,CamaID: 0209-0006-0000,651 MAPLEWOOD AVE,488875,08178-0209-0006-0000,0209-0006-0000,464.578785360074,33,182760,12830.1374933715
Portsmouth,,128,0209-0064-0000,178,24,,11,178-28787,8,CamaID: 0209-0064-0000,84 LESLIE DR,488876,08178-0209-0064-0000,0209-0064-0000,372.040825009902,11,182761,8248.2034685121
Portsmouth,,301,0234-0007-004A,178,56,,27,178-35512,8,CamaID: 0234-0007-004A,444 BORTHWICK AVE,488877,08178-0234-0007-004A,0234-0007-004A,3518.69885777242,27,182762,395749.504493332
Portsmouth,,103B,0134-0050-0000,178,5,,12,178-34001,8,CamaID: 0134-0050-0000,446 UNION ST,488878,08178-0134-0050-0000,0134-0050-0000,319.792120019091,12,182763,5991.2243537903
Portsmouth,,206,0148-0035-0000,178,36,,14,178-50375,8,CamaID: 0148-0035-0001,699 MIDDLE ST #1,488879,08178-0148-0035-0000,0148-0035-0001,421.92149032039,14,182764,11153.9297045757
Portsmouth,,103B,0148-0049-0000,178,5,,11,178-34583,8,CamaID: 0148-0049-0000,69 PARK ST,488880,08178-0148-0049-0000,0148-0049-0000,446.926828045549,11,182765,6270.43280539867
Portsmouth,,103B,0134-0047-0000,178,5,,12,178-33998,8,CamaID: 0134-0047-0000,123 WIBIRD ST,488881,08178-0134-0047-0000,0134-0047-0000,311.028263370708,12,182766,5304.19270617431
Portsmouth,,103B,0134-0049-0000,178,5,,11,178-34000,8,CamaID: 0134-0049-0000,485 LINCOLN AVE,488882,08178-0134-0049-0000,0134-0049-0000,329.817378102484,11,182767,5799.37626060666
Portsmouth,,103B,0148-0048-0000,178,5,,11,178-34582,8,CamaID: 0148-0048-0000,61 PARK ST,488883,08178-0148-0048-0000,0148-0048-0000,457.114907915424,11,182768,9501.38956687173
Portsmouth,,103B,0148-0034-0000,178,5,,11,178-34568,8,CamaID: 0148-0034-0000,687 MIDDLE ST,488884,08178-0148-0034-0000,0148-0034-0000,361.305326252566,11,182769,8078.8907263882
Portsmouth,,302,0172-0002-0000,178,57,,33,178-37648,8,CamaID: 0172-0002-0000,350 US ROUTE 1 BYP,488885,08178-0172-0002-0000,0172-0002-0000,854.334453176095,33,182770,41774.449226714
Portsmouth,,103B,0148-0033-0000,178,5,,11,178-34567,8,CamaID: 0148-0033-0000,673 MIDDLE ST,488886,08178-0148-0033-0000,0148-0033-0000,296.681131095854,11,182771,5157.31243209882
Portsmouth,,204,0134-0044-0000,178,34,,14,178-34009,8,CamaID: 0134-0044-0001,101 WIBIRD ST #1,488887,08178-0134-0044-0000,0134-0044-0001,425.914034096972,14,182772,8734.97820600852
Portsmouth,,103B,0148-0046-0000,178,5,,11,178-34580,8,CamaID: 0148-0046-0000,45 PARK ST,488888,08178-0148-0046-0000,0148-0046-0000,395.268541986469,11,182773,9200.72846065385
Portsmouth,,103B,0134-0043-0000,178,5,,12,178-33996,8,CamaID: 0134-0043-0000,91 WIBIRD ST,488889,08178-0134-0043-0000,0134-0043-0000,334.717528757039,12,182774,5743.55498370387
Portsmouth,,103B,0134-0053-0000,178,5,,11,178-34004,8,CamaID: 0134-0053-0000,404 UNION ST,488890,08178-0134-0053-0000,0134-0053-0000,491.74375261101,11,182775,14478.4333293891
Portsmouth,,103B,0134-0042-0000,178,5,,12,178-33995,8,CamaID: 0134-0042-0000,79 WIBIRD ST,488891,08178-0134-0042-0000,0134-0042-0000,372.659524650278,12,182776,7984.88442725118
Portsmouth,,129,0220-0073-0000,178,25,,11,178-29484,8,CamaID: 0220-0073-0000,832 MAPLEWOOD AVE,488892,08178-0220-0073-0000,0220-0073-0000,393.930390109892,11,182777,9698.06853979787
Portsmouth,,129,0220-0066-0000,178,25,,19,178-29477,8,CamaID: 0220-0066-0000,FAIRVIEW AVE,488893,08178-0220-0066-0000,0220-0066-0000,317.208888443621,19,182778,5886.86552559217
Portsmouth,,128,0209-0003-0000,178,24,,11,178-28730,8,CamaID: 0209-0003-0000,9 CENTRAL AVE,488894,08178-0209-0003-0000,0209-0003-0000,813.01805671884,11,182779,35054.4603883716
Portsmouth,,206,0209-0019-0000,178,36,,14,178-53426,8,CamaID: 0209-0019-0002,90  CUTTS ST  #B,488895,08178-0209-0019-0000,0209-0019-0002,494.883355453371,14,182780,12320.4166634468
Portsmouth,,128,0209-0083-0000,178,24,,11,178-28806,8,CamaID: 0209-0083-0000,77 CUTTS ST,488896,08178-0209-0083-0000,0209-0083-0000,431.382523574389,11,182781,11376.2078801242
Portsmouth,,129,0219-0065-0000,178,25,,11,178-29355,8,CamaID: 0219-0065-0000,769 MAPLEWOOD AVE,488897,08178-0219-0065-0000,0219-0065-0000,869.469888426446,11,182782,30498.1769313111
Portsmouth,,128,0209-0031-0000,178,24,,12,178-28754,8,CamaID: 0209-0031-0000,1 BEECHWOOD ST,488898,08178-0209-0031-0000,0209-0031-0000,365.99018816311,12,182783,8194.87732698437
Portsmouth,,304,0209-0005-0000,178,59,,57,178-35323,8,CamaID: 0209-0005-0000,CENTRAL AVE,488899,08178-0209-0005-0000,0209-0005-0000,339.720997863467,57,182784,5184.15670206436
Portsmouth,,128,0209-0030-0000,178,24,,11,178-28753,8,CamaID: 0209-0030-0000,20 CENTRAL AVE,488900,08178-0209-0030-0000,0209-0030-0000,694.786136016762,11,182785,28437.2380287702
Portsmouth,,128,0209-0026-0000,178,24,,11,178-28749,8,CamaID: 0209-0026-0000,144 CUTTS ST,488901,08178-0209-0026-0000,0209-0026-0000,348.870214498359,11,182786,7180.22077763237
Portsmouth,,128,0210-0005-0000,178,24,,11,178-28813,8,CamaID: 0210-0005-0000,373 CUTTS AVE,488902,08178-0210-0005-0000,0210-0005-0000,431.061566617748,11,182787,11962.1365941891
Portsmouth,73,130,0210-0035-0000,178,26,,11,178-38456,8,CamaID: 0210-0035-0000,1 MICHAEL SUCCI DR,488903,08178-0210-0035-0000,0210-0035-0000,498.752283532369,11-73,182788,15048.9108374682
Portsmouth,,128,0210-0007-0000,178,24,,11,178-28814,8,CamaID: 0210-0007-0000,396 CUTTS AVE,488904,08178-0210-0007-0000,0210-0007-0000,594.699013593082,11,182789,19957.2828802521
Portsmouth,,128,0210-0015-0000,178,24,,22,178-28821,8,CamaID: 0210-0015-0000,ELM ST,488905,08178-0210-0015-0000,0210-0015-0000,279.316981157552,22,182790,4653.57547123986
Portsmouth,,304,0210-0025-0000,178,59,,57,178-28829,8,CamaID: 0210-0025-0000,499 CUTTS AVE,488906,08178-0210-0025-0000,0210-0025-0000,1902.10632488184,57,182791,138727.773200953
Portsmouth,,128,0218-0017-0000,178,24,,11,178-29275,8,CamaID: 0218-0017-0000,20 OAK ST,488907,08178-0218-0017-0000,0218-0017-0000,473.437185728954,11,182792,11753.5461918242
Portsmouth,,130,0212-0120-0002,178,26,,11,178-28991,8,CamaID: 0212-0120-0002,533 KEARSARGE WAY,488908,08178-0212-0120-0002,0212-0120-0002,166.373795180997,11,182793,968.802959131558
Portsmouth,,130,0212-0120-0004,178,26,,11,178-28993,8,CamaID: 0212-0120-0004,537 KEARSARGE WAY,488909,08178-0212-0120-0004,0212-0120-0004,166.374096749243,11,182794,968.509112509999
Portsmouth,,301,0212-0026-0000,178,56,,33,178-35337,8,CamaID: 0212-0026-0000,1 FALKLAND PL,488910,08178-0212-0026-0000,0212-0026-0000,519.586454427762,33,182795,12946.0379877656
Portsmouth,,130,0212-0001-0000,178,26,,11,178-28837,8,CamaID: 0212-0001-0000,97 PREBLE WAY,488911,08178-0212-0001-0000,0212-0001-0000,270.817850398,11,182796,4449.38451489393
Portsmouth,,133,0224-0004-0000,178,29,,11,178-29970,8,CamaID: 0224-0004-0000,1611 ELWYN RD,488912,08178-0224-0004-0000,0224-0004-0000,1018.41151797957,11,182797,46645.7211351027
Portsmouth,,301,0218-0038-0000,178,56,,23,178-35395,8,CamaID: 0218-0038-0000,KEARSARGE WAY,488913,08178-0218-0038-0000,0218-0038-0000,582.154616886668,23,182798,21867.0333063535
Portsmouth,,304,0242-0002-0000,178,59,,57,178-35590,8,CamaID: 0242-0002-0000,1 PLAINS AVE,488914,08178-0242-0002-0000,0242-0002-0000,748.040570666567,57,182799,20370.0668382617
Portsmouth,,114,0250-0009-0000,178,14,,11,178-30938,8,CamaID: 0250-0009-0000,19 CLEVELAND DR,488923,08178-0250-0009-0000,0250-0009-0000,486.407855867512,11,182800,13582.2125477188
Portsmouth,,133,0225-0036-0000,178,29,,11,178-30031,8,CamaID: 0225-0036-0000,916 ELWYN RD,488924,08178-0225-0036-0000,0225-0036-0000,1081.66495204703,11,182801,51847.5327185879
Portsmouth,,307,0319-0000-0000,178,63,,57,178-38342,8,CamaID: 0319-0000-0000,PEASE BLVD,488915,08178-0319-0000-0000,0319-0000-0000,14025.4652715597,57,182802,3416119.09270404
Portsmouth,,301,0288-0011-0000,178,56,,27,178-53006,8,CamaID: 0288-0011-0000,LANG RD,488916,08178-0288-0011-0000,0288-0011-0000,4852.52231264966,27,182803,84676.4877587519
Portsmouth,,302,0286-0011-0000,178,57,,57,178-32206,8,CamaID: 0286-0011-0000,63 ROBERT AVE,488917,08178-0286-0011-0000,0286-0011-0000,582.650932624558,57,182804,19025.5389494172
Portsmouth,,115,0269-0038-0000,178,15,,11,178-31664,8,CamaID: 0269-0038-0000,160 FW HARTFORD DR,488918,08178-0269-0038-0000,0269-0038-0000,796.535635135687,11,182805,29621.4338699455
Portsmouth,,115,0269-0028-0000,178,15,,11,178-31655,8,CamaID: 0269-0028-0000,125 FW HARTFORD DR,488919,08178-0269-0028-0000,0269-0028-0000,800.37252215662,11,182806,29706.7507245816
Portsmouth,,114,0250-0081-0000,178,14,,11,178-31010,8,CamaID: 0250-0081-0000,56 HARDING RD,488920,08178-0250-0081-0000,0250-0081-0000,392.572989905133,11,182807,9566.23856539218
Portsmouth,,114,0268-0059-0000,178,14,,11,178-31580,8,CamaID: 0268-0059-0000,27 TAFT RD,488921,08178-0268-0059-0000,0268-0059-0000,474.09998202692,11,182808,11963.7661918668
Portsmouth,,304,0250-0106-0000,178,59,,57,178-35669,8,CamaID: 0250-0106-0000,32 VAN BUREN AVE,488922,08178-0250-0106-0000,0250-0106-0000,3613.12978459969,57,182809,830668.870474182
Portsmouth,,120,0279-0003-0000,178,19,,11,178-32114,8,CamaID: 0279-0003-0000,1620 GREENLAND RD,488925,08178-0279-0003-0000,0279-0003-0000,600.483602499417,11,182810,19139.7951371534
Portsmouth,,302,0229-0010-0000,178,57,,57,178-35464,8,CamaID: 0229-0010-0000,630 LAFAYETTE RD,488926,08178-0229-0010-0000,0229-0010-0000,299.995950926613,57,182811,4999.74079937971
Portsmouth,,104,0167-0006-0000,178,6,,11,178-35188,8,CamaID: 0167-0006-0000,240 THAXTER RD,488927,08178-0167-0006-0000,0167-0006-0000,442.118368971095,11,182812,11695.7983021455
Portsmouth,,131,0160-0001-0000,178,27,,11,178-34947,8,CamaID: 0160-0001-0000,15 THORNTON ST,488928,08178-0160-0001-0000,0160-0001-0000,411.933497162117,11,182813,9073.4894392323
Portsmouth,,131,0143-0028-0000,178,27,,11,178-34326,8,CamaID: 0143-0028-0000,316 DENNETT ST,488929,08178-0143-0028-0000,0143-0028-0000,325.393120700607,11,182814,5538.04692580085
Portsmouth,,131,0142-0006-0000,178,27,,11,178-34281,8,CamaID: 0142-0006-0000,247 DENNETT ST,488930,08178-0142-0006-0000,0142-0006-0000,256.989829090411,11,182815,4094.4013802519
Portsmouth,,131,0160-0041-0000,178,27,,11,178-34984,8,CamaID: 0160-0041-0000,307 DENNETT ST,488931,08178-0160-0041-0000,0160-0041-0000,493.381842484025,11,182816,11412.221123528
Portsmouth,,103B,0206-0008-0000,178,5,,11,178-28633,8,CamaID: 0206-0008-0000,4 BRACKETT LN,488932,08178-0206-0008-0000,0206-0008-0000,338.624068952096,11,182817,6547.36617874383
Portsmouth,,103B,0206-0012-0000,178,5,,11,178-28636,8,CamaID: 0206-0012-0000,45 BRACKETT RD,488933,08178-0206-0012-0000,0206-0012-0000,551.800469518885,11,182818,18343.8446238842
Portsmouth,,103B,0206-0003-0000,178,5,,11,178-28628,8,CamaID: 0206-0003-0000,45 HAVEN RD,488934,08178-0206-0003-0000,0206-0003-0000,322.005685455565,11,182819,6042.15955379133
Portsmouth,,103B,0206-0002-0000,178,5,,11,178-28627,8,CamaID: 0206-0002-0000,29 HAVEN RD,488935,08178-0206-0002-0000,0206-0002-0000,345.30285100802,11,182820,6753.91364983814
Portsmouth,,103A,0111-0017-0000,178,4,,11,178-33253,8,CamaID: 0111-0017-0000,15 HAVEN RD,488936,08178-0111-0017-0000,0111-0017-0000,363.205005590375,11,182821,6670.96372363227
Portsmouth,,103A,0111-0016-0000,178,4,,11,178-33252,8,CamaID: 0111-0016-0000,404 SOUTH ST,488937,08178-0111-0016-0000,0111-0016-0000,361.400897206937,11,182822,6805.68290004912
Portsmouth,,103B,0206-0011-0000,178,5,,11,178-35314,8,CamaID: 0206-0011-0000,13 BRACKETT LN,488938,08178-0206-0011-0000,0206-0011-0000,580.545510605593,11,182823,21088.0221046845
Portsmouth,,103B,0206-0010-0000,178,5,,11,178-28635,8,CamaID: 0206-0010-0000,9 BRACKETT LN,488939,08178-0206-0010-0000,0206-0010-0000,410.086845920601,11,182824,9944.65513464956
Portsmouth,,,0206-0001-0000,178,,,,,,,,488940,08178-0206-0001-0000,,250.918496738462,,182825,1135.75633501357
Portsmouth,,103A,0111-0015-0000,178,4,,11,178-33251,8,CamaID: 0111-0015-0000,390 SOUTH ST,488941,08178-0111-0015-0000,0111-0015-0000,392.101787774901,11,182826,8618.79486071591
Portsmouth,,103B,0206-0009-0000,178,5,,11,178-28634,8,CamaID: 0206-0009-0000,2 BRACKETT LN,488942,08178-0206-0009-0000,0206-0009-0000,367.930354648179,11,182827,7384.28453600152
Portsmouth,,103A,0111-0014-0000,178,4,,11,178-33250,8,CamaID: 0111-0014-0000,368 SOUTH ST,488943,08178-0111-0014-0000,0111-0014-0000,474.326552773674,11,182828,13779.353970378
Portsmouth,,204,0146-0025-0000,178,34,,14,178-38587,8,CamaID: 0146-0025-0001,85 ALBANY ST #1,488944,08178-0146-0025-0000,0146-0025-0001,731.253132037504,14,182829,15784.5665966516
Portsmouth,,105,0156-0006-0000,178,7,,57,178-37779,8,CamaID: 0156-0006-0000,544 ISLINGTON ST,488945,08178-0156-0006-0000,0156-0006-0000,219.34136342401,57,182830,2710.76798200124
Portsmouth,,129,0174-0011-0000,178,25,,11,178-35273,8,CamaID: 0174-0011-0000,1 GARDEN ST,488946,08178-0174-0011-0000,0174-0011-0000,544.261242186879,11,182831,15859.5087616134
Portsmouth,,302,0172-0004-0000,178,57,,13,178-35259,8,CamaID: 0172-0004-0000,1001 ISLINGTON ST,488947,08178-0172-0004-0000,0172-0004-0000,2373.30650357904,13,182832,116130.673050203
Portsmouth,,123,0170-0001-0000,178,21,,11,178-35225,8,CamaID: 0170-0001-0000,287 SPINNEY RD,488948,08178-0170-0001-0000,0170-0001-0000,705.705787569734,11,182833,28491.1834456626
Portsmouth,,123,0169-0004-0000,178,21,,11,178-35223,8,CamaID: 0169-0004-0000,248 SPINNEY RD,488949,08178-0169-0004-0000,0169-0004-0000,1012.990116025,11,182834,62248.4605048808
Portsmouth,,123,0233-0024-0000,178,21,,11,178-30391,8,CamaID: 0233-0024-0000,34 HAMPSHIRE RD,488950,08178-0233-0024-0000,0233-0024-0000,400.235210371928,11,182835,10121.9095380378
Portsmouth,,123,0233-0022-0000,178,21,,11,178-30389,8,CamaID: 0233-0022-0000,11 SHEFFIELD RD,488951,08178-0233-0022-0000,0233-0022-0000,437.610368586056,11,182836,8436.8595626624
Portsmouth,,123,0233-0028-0000,178,21,,11,178-30395,8,CamaID: 0233-0028-0000,22 HAMPSHIRE RD,488952,08178-0233-0028-0000,0233-0028-0000,382.981337456531,11,182837,9255.40361457628
Portsmouth,,123,0233-0025-0000,178,21,,11,178-30392,8,CamaID: 0233-0025-0000,32 HAMPSHIRE RD,488953,08178-0233-0025-0000,0233-0025-0000,382.317361018883,11,182838,9004.83492625587
Portsmouth,,123,0233-0021-0000,178,21,,11,178-30388,8,CamaID: 0233-0021-0000,64 MELBOURNE ST,488954,08178-0233-0021-0000,0233-0021-0000,501.187565088757,11,182839,15029.8465587307
Portsmouth,,123,0233-0010-0000,178,21,,11,178-30377,8,CamaID: 0233-0010-0000,85 MELBOURNE ST,488955,08178-0233-0010-0000,0233-0010-0000,400.112504545248,11,182840,10003.6792228748
Portsmouth,,123,0170-0002-0000,178,21,,11,178-35226,8,CamaID: 0170-0002-0000,311 SPINNEY RD,488956,08178-0170-0002-0000,0170-0002-0000,689.138926789428,11,182841,28733.0860434116
Portsmouth,,123,0233-0020-0000,178,21,,11,178-30387,8,CamaID: 0233-0020-0000,44 MELBOURNE ST,488957,08178-0233-0020-0000,0233-0020-0000,347.279418282496,11,182842,6066.50878829552
Portsmouth,,123,0170-0023-0000,178,21,,11,178-35246,8,CamaID: 0170-0023-0000,216 SPINNEY RD,488958,08178-0170-0023-0000,0170-0023-0000,824.174968997058,11,182843,42475.6117754358
Portsmouth,,123,0233-0027-0000,178,21,,11,178-30394,8,CamaID: 0233-0027-0000,26 HAMPSHIRE RD,488959,08178-0233-0027-0000,0233-0027-0000,387.762539799407,11,182844,9288.21069140576
Portsmouth,,123,0233-0019-0000,178,21,,11,178-30386,8,CamaID: 0233-0019-0000,24 MELBOURNE ST,488960,08178-0233-0019-0000,0233-0019-0000,566.180500214027,11,182845,14875.1723867766
Portsmouth,,104,0170-0018-0000,178,6,,11,178-35241,8,CamaID: 0170-0018-0000,22 SEWALL RD,488961,08178-0170-0018-0000,0170-0018-0000,382.381044446498,11,182846,9418.12906985068
Portsmouth,,123,0233-0018-0000,178,21,,11,178-30385,8,CamaID: 0233-0018-0000,4 MELBOURNE ST,488962,08178-0233-0018-0000,0233-0018-0000,558.640341304417,11,182847,16073.0341182862
Portsmouth,,114,0247-0057-0000,178,14,,11,178-30872,8,CamaID: 0247-0057-0000,4 ARTHUR RD,488963,08178-0247-0057-0000,0247-0057-0000,428.904527666654,11,182848,11336.7587799458
Portsmouth,,114,0247-0059-0000,178,14,,11,178-30874,8,CamaID: 0247-0059-0000,5 ARTHUR RD,488964,08178-0247-0059-0000,0247-0059-0000,675.857893856034,11,182849,24198.8507960815
Portsmouth,,121,0258-0013-0000,178,20,,11,178-31194,8,CamaID: 0258-0013-0000,130 OXFORD AVE,488965,08178-0258-0013-0000,0258-0013-0000,1302.6640966011,11,182850,90828.0729348827
Portsmouth,,121,0258-0011-0000,178,20,,11,178-31192,8,CamaID: 0258-0011-0000,123 OXFORD AVE,488966,08178-0258-0011-0000,0258-0011-0000,494.640786686061,11,182851,12649.9710747822
Portsmouth,,121,0258-0015-0000,178,20,,11,178-31196,8,CamaID: 0258-0015-0000,90 OXFORD AVE,488967,08178-0258-0015-0000,0258-0015-0000,500.009377872173,11,182852,13439.266713027
Portsmouth,,121,0258-0016-0000,178,20,,11,178-31197,8,CamaID: 0258-0016-0000,80 OXFORD AVE,488968,08178-0258-0016-0000,0258-0016-0000,390.216950790231,11,182853,8819.52180497338
Portsmouth,,304,0262-0010-0000,178,59,,27,178-35777,8,CamaID: 0262-0010-0000,GREENLAND RD,488969,08178-0262-0010-0000,0262-0010-0000,435.0640484753,27,182854,11828.6604301754
